SCHOOL DIRECTORY INFO	1122	UTSCHDIRECTORYv201267.tab	c029-06202024-1613	2023-2024	
44	49	01	01	4900030	01168	00028	Sharon School	1	NO	http://sharon.alpinedistrict.org/	8016108119	525 N 400 E			OREM	UT	84097		525 N 400 E			OREM	UT	84097		2		2023-07-01	NO			NO				
45	49	01	01	4900030	01170	00029	Shelley School	1	NO	http://shelley.alpinedistrict.org/	8016108718	602 N 200 W			AMERICAN FORK	UT	84003		602 N 200 W			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
46	49	01	01	4900030	01172	00699	Snow Springs School	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=1323	8016108719	850 S 1700 W			LEHI	UT	84043		850 S 1700 W			LEHI	UT	84043		1		2023-07-01	NO			NO				
47	49	01	01	4900030	01176	00031	Valley View School	1	NO	http://valleyview.alpinedistrict.org/	8016108121	941 ORCHARD DR			PLEASANT GROVE	UT	84062		941 ORCHARD DR			PLEASANT GROVE	UT	84062		2		2023-07-01	NO			NO				
48	49	01	01	4900030	01177	00032	Vineyard School	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=2008	8016108122	620 E HOLDAWAY RD			VINEYARD	UT	84058		620 E HOLDAWAY RD			VINEYARD	UT	84058		1		2023-07-01	NO			NO				
49	49	01	01	4900030	01178	00034	Westmore School	1	NO		8016108123	1150 S MAIN			OREM	UT	84058		1150 S MAIN			OREM	UT	84058		1		2023-07-01	NO			NO				
50	49	01	01	4900030	01180	00704	Westfield School	1	NO	http://westfield.alpinedistrict.org/	8016108720	380 S LONG DR			ALPINE	UT	84004		380 S LONG DR			ALPINE	UT	84004		1		2023-07-01	NO			NO				
51	49	01	01	4900030	01182	00035	Windsor School	1	NO	http://www.alpine.k12.ut.us/phpApps/genericPage.php?pdid=632	8016108124	1315 N MAIN			OREM	UT	84057		1315 N MAIN			OREM	UT	84057		1		2023-07-01	NO			NO				
52	49	01	01	4900030	01183	01462	Dry Creek School	1	NO		8016108730	1301 W. 1450 S.			LEHI	UT	84043		1301 W. 1450 S.			LEHI	UT	84043		1		2023-07-01	NO			NO				
53	49	01	01	4900030	01201	01481	River Rock School	1	NO	www.alpineschools.org	8016108731	520 North 1700 West			LEHI	UT	84043		520 North 1700 West			LEHI	UT	84043		1		2023-07-01	NO			NO				
54	49	01	01	4900030	01202	01515	Springside School	1	NO	springside.alpineschools.org	8016108732	694 South Highpoint Drive			SARATOGA SPRINGS	UT	84045		694 South Highpoint Drive			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
55	49	01	01	4900030	01203	01547	Brookhaven School	1	NO		8016108733	7082 North Seedling Drive			EAGLE MOUNTAIN	UT	84005		7082 North Seedling Drive			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
56	49	01	01	4900030	01205	01381	Mountain Trails School	1	NO	http://mountaintrails.alpinedistrict.org/Mountain_Trails/Home.html	8016108724	3951 NORTH WOOD ROAD			EAGLE MOUNTAIN	UT	84005		3951 NORTH WOOD ROAD			EAGLE MOUNTAIN	UT	84005		1		2023-07-01	NO			NO				
57	49	01	01	4900030	01206	01617	Trailside Elementary	1	NO		8016108400	452 N Vineyard Loop Road			VINEYARD	UT	84058		452 N Vineyard Loop Road			VINEYARD	UT	84058		1		2023-07-01	NO			NO				
58	49	01	01	4900030	01216	01621	Parkside Elementary	1	NO		8016108120	658 W 150 North			OREM	UT	84057		658 W 150 North			OREM	UT	84057		1		2023-07-01	NO			NO				
59	49	01	01	4900030	01219	01405	Riverview School	1	NO		8016108726	273 W ASPEN HILLS BLVD			SARATOGA SPRINGS	UT	84045		273 W ASPEN HILLS BLVD			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
60	49	01	01	4900030	01226	01573	Centennial Elementary	1	NO	www.alpineschools.org	8016108400	450 S. 400 East			OREM	UT	84097		450 S. 400 East			OREM	UT	84097		1		2023-07-01	NO			NO				
61	49	01	01	4900030	01256	01413	Thunder Ridge School	1	NO		8016108727	264 N. 750 W			SARATOGA SPRINGS	UT	84045		264 N. 750 W.			SARATOGA SPRINGS	UT	84045		1		2023-07-01	NO			NO				
62	49	01	01	4900030	01258	01385	Traverse Mountain School	1	NO	https://traversemountain.alpineschools.org	8016108725	2500 W CHAPEL RIDGE RD			LEHI	UT	84043		2500 W CHAPEL RIDGE RD			LEHI	UT	84043		1		2023-07-01	NO			NO				
63	49	01	01	4900030	01299	01154	Alpine Online School	1	NO	http://alpineonline.alpineschools.org/	8017568400	575 N 100 E			AMERICAN FORK	UT	84003		575 N 100 E			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
64	49	01	01	4900030	01404	00003	American Fork Jr High	1	NO	http://www.afjh.alpine.k12.ut.us/	8016108750	20 W 1120 N			AMERICAN FORK	UT	84003		20 W 1120 N			AMERICAN FORK	UT	84003		1		2023-07-01	NO			NO				
65	49	01	01	4900030	01405	00819	Canyon View Jr High	1	NO	http://cvjh.alpinedistrict.org/	8016108130	625 E 950 N			OREM	UT	84097		625 E 950 N			OREM	UT	84097		1		2023-07-01	NO			NO				
66	49	01	01	4900030	01406	00016	Lakeridge Jr High	1	NO	http://lakeridge.alpinedistrict.org/	8016108134	951 S 400 W			OREM	UT	84058		951 S 400 W			OREM	UT	84058		1		2023-07-01	NO			NO				
67	49	01	01	4900030	01408	00018	Lehi Jr High	1	NO	http://lehijr.alpinedistrict.org/	8016108754	700 E CEDAR HOLLOW RD			LEHI	UT	84043		700 E CEDAR HOLLOW RD			LEHI	UT	84043		1		2023-07-01	NO			NO				
