LEA DIRECTORY INFO	164	UTLEADIRECTORYv292063.tab	c029-04292024-1520	2023-2024	
60	49	01	39	4900510			Logan City District	NO	1	http://www.loganschools.org		4357552300	101 W CENTER			LOGAN	UT	84321		101 W CENTER			Logan	UT	84321		1		2023-07-01	NOTCHR		
61	49	01	3B	4900023			Beehive Science & Technology Academy	NO	7	http://www.beehiveacademy.org		8015760070	2165 East 9400 South	 		SANDY	UT	84093		2165 East 9400 South	 		SANDY	UT	84093		1		2023-07-01	CHRTIDEAESEA		
62	49	01	3C	4900041			Entheos Academy	NO	7	http://www.entheosacademy.org/		8014175444	4710 W 6200 S			KEARNS	UT	84118		4710 W 6200 S			KEARNS	UT	84118		1		2023-07-01	CHRTIDEAESEA		
63	49	01	3D	4900042			Spectrum Academy	NO	7	http://www.spectrumcharter.org		8019360318	575 CUTLER DRIVE	 		NORTH SALT LAKE	UT	84054		575 N CUTLER DR	665 N CUTLER DR		NORTH SALT LAKE	UT	84054		1		2023-07-01	CHRTIDEAESEA		
64	49	01	3E	4900074			C.S. Lewis Academy	NO	7	http://www.cslewisacademy.net/		8017543376	354 N SR-198			SANTAQUIN	UT	84655		354 N SR-198			SANTAQUIN	UT	84655		1		2023-07-01	CHRTIDEAESEA		
65	49	01	3F	4900133			Venture Academy	NO	7	http://www.venturelearning.org		8013933900	495 N 1500 W	 		MARRIOTT-SLATERVILLE CITY	UT	84404		495 N 1500 W	 		MARRIOTT-SLATERVILLE CITY	UT	84404		1		2023-07-01	CHRTIDEAESEA		
66	49	01	3G	4900146			Bear River Charter School	NO	7	http://www.brcs-logan.org		4357538811	75 S 400 W			LOGAN	UT	84321		75 S 400 W			LOGAN	UT	84321		1		2023-07-01	CHRTIDEAESEA		
67	49	01	3H	4900155			Endeavor Hall	NO	7	http://www.endeavorhall.org/		8017035416	2614 S DECKER LAKE LANE			WEST VALLEY CITY	UT	84119		2614 S DECKER LAKE LANE			WEST VALLEY CITY	UT	84119		1		2023-07-01	CHRTIDEAESEA		
68	49	01	3I	4900162			Leadership Learning Academy	NO	7	llacharter.org		8016680781	100 W. 2675 North			LAYTON	UT	84041		100 W 2675 N			LAYTON	UT	84041		1		2023-07-01	CHRTIDEAESEA		
69	49	01	3J	4900169			Mountain View Montessori	NO	7	www.dixiemontessoriacademy.org		4352518539	1160 N 645 W			WASHINGTON	UT	84780		1160 N 645 W			WASHINGTON	UT	84780		1		2023-07-01	CHRTIDEAESEA		
70	49	01	3K	4900178			Roots Charter High School	NO	7	rootshigh.org		8015738719	2250 South 1300 West			WEST VALLEY CITY	UT	84119		2250 South 1300 West			WEST VALLEY CITY	UT	84119		1		2023-07-01	CHRTIDEAESEA		
71	49	01	3L	4900196			Leadership Academy of Utah	NO	7	www.lautah.org		8002006869	1366 S. Legend Hills Dr. Ste. 190			CLEARFIELD	UT	84015		1366 S. Legend Hills Dr. Ste. 190			CLEARFIELD	UT	84015		1		2023-07-01	CHRTIDEAESEA		
